id,name,host_id,host_name,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,is_luxury,is_long_term,availability_ratio,log_price
43173562.0,Studio Executive @ Oakwood Suites Bangkok,342783799,Apicha,Khlong Toei,13.72943,100.56942,Private room,9129,1,2,2022-06-24,0.32,9,364,2,True,False,0.9972602739726028,9.119320973589014
43173776.0,Premier Apartment @Oakwood Suites Bangkok,342783799,Apicha,Khlong Toei,13.72895,100.5697,Private room,8829,1,0,,0.0,9,362,0,True,False,0.9917808219178083,9.085910293598007
42979734.0,Unique condo near by subway Hui kwang,300283180,Bee,Din Daeng,13.77856,100.56611,Entire home/apt,80000,30,0,,0.0,4,365,0,True,False,1.0,11.289794413577894
42979810.0,Unique place near by subway Huai Kwang,300283180,Bee,Din Daeng,13.78032,100.56656,Entire home/apt,80000,30,0,,0.0,4,365,0,True,False,1.0,11.289794413577894
43054355.0,"Take whole house 800 sqm ,stay safe with family.",91934777,Vichak,Huai Khwang,13.76925,100.57796,Entire home/apt,9000,3,0,,0.0,25,180,0,True,False,0.4931506849315068,9.105090961257085
43061995.0,Two Bedroom Deluxe @Oakwood Suites Bangkok,342783799,Apicha,Khlong Toei,13.72746,100.56772,Private room,14829,1,1,2022-10-16,0.41,9,353,1,True,False,0.9671232876712329,9.604407435131979
43062043.0,One Bedroom Superior @Oakwood Suites Bangkok,342783799,Apicha,Khlong Toei,13.72963,100.56825,Private room,9829,1,1,2022-10-06,0.36,9,357,1,True,False,0.9780821917808219,9.193194213141211
43062071.0,Studio Deluxe @ Oakwood Suites Bangkok,342783799,Apicha,Khlong Toei,13.7297,100.56898,Private room,8229,1,0,,0.0,9,353,0,True,False,0.9671232876712329,9.015541293671115
43619274.0,TRENDY CONDO Sukhumvit 13 near BTS Nana,348276974,ชุติภา,Vadhana,13.7404,100.55827,Entire home/apt,30000,1,0,,0.0,1,91,0,True,False,0.2493150684931507,10.308985993422082
43836933.0,2 BR - 85 sqm - Wireless RD - BTS Ploenchit,333053080,Siwaporn,Khlong Toei,13.73681,100.55167,Entire home/apt,16385,1,5,2022-08-26,0.17,2,365,3,True,False,1.0,9.70418259070176
43749355.0,Deluxe Double Room,163514932,Praya Palazzo,Bang Phlat,13.76845,100.49427,Private room,7694,1,0,,0.0,4,261,0,True,False,0.7150684931506849,8.94832604627298
43749830.0,Junior Suite Room,163514932,Praya Palazzo,Bang Phlat,13.7686,100.49317,Private room,9130,1,0,,0.0,4,274,0,True,False,0.7506849315068493,9.11943049661634
43749896.0,Chao Praya Suite Room,163514932,Praya Palazzo,Bang Phlat,13.77058,100.49328,Private room,13840,1,0,,0.0,4,241,0,True,False,0.6602739726027397,9.535390480896702
43873779.0,⭐ANTIQUE Pool Villa 400sqm ❤️Private Luxury❤️City,23208097,Tom,Sathon,13.72295,100.53922,Entire home/apt,17216,1,19,2022-12-09,0.64,2,28,9,True,False,0.07671232876712329,9.753652546776472
43425684.0,ARIVA IVY THONGLOR,338752975,Thanidar,Vadhana,13.73809,100.58232,Private room,10000,1,0,,0.0,2,180,0,True,False,0.4931506849315068,9.210440366976517
44425596.0,"Luxury Comfy room, built from the heart",358737886,Irene,Khlong San,13.7209,100.49392,Entire home/apt,9000,1,1,2020-07-31,0.03,1,365,0,True,False,1.0,9.105090961257085
44452912.0,Private Condominium in Sukhumvit,268516140,Lai,Vadhana,13.74549,100.55537,Entire home/apt,30000,1,0,,0.0,1,365,0,True,False,1.0,10.308985993422082
44482677.0,"Baan romyen The Natural Garden Villa,",45777299,Amarin,Nong Chok,13.83601,100.83202,Entire home/apt,8500,1,1,2020-12-20,0.04,1,179,0,True,False,0.4904109589041096,9.04793908261736
43922699.0,Life sukhumvit 62,261203953,ศุภชัย,Phra Khanong,13.69388,100.60399,Private room,24242,365,0,,0.0,1,364,0,True,True,0.9972602739726028,10.095883194901557
44561737.0,☆1 BR Cozy Room☆ 70 sq.m./ 300m to BTS Ekkamai,354568794,Hotel Plus,Khlong Toei,13.71776,100.58283,Private room,8183,1,0,,0.0,4,320,0,True,False,0.8767123287671232,9.009936307631463
44561775.0,☆Family 2BR Japanese Style☆/ 300m. to BTS Ekkamai,354568794,Hotel Plus,Khlong Toei,13.71582,100.58278,Private room,12056,1,0,,0.0,4,319,0,True,False,0.873972602739726,9.397400683117311
44561811.0,☆Family 2BR ☆ with 130 sq.m / 300m. to BTS Ekkamai,354568794,Hotel Plus,Khlong Toei,13.7159,100.5838,Private room,12343,1,0,,0.0,4,88,0,True,False,0.2410958904109589,9.420925394042996
45302358.0,The Bangkok narathiwath -Chan,311663040,Kham,Sathon,13.70716,100.53628,Entire home/apt,9697,30,0,,0.0,2,179,0,True,False,0.4904109589041096,9.179674957665297
44649518.0,Beautiful apartment in the heart of Bangkok.,113763042,Fah,Pathum Wan,13.73621,100.55118,Entire home/apt,9000,3,0,,0.0,1,365,0,True,False,1.0,9.105090961257085
44256880.0,Central Sukhumvit - Superior Room - Close To Nana BTS,215328104,Nutcha,Vadhana,13.7368,100.56818,Private room,10000,1,0,,0.0,21,364,0,True,False,0.9972602739726028,9.210440366976517
44256892.0,Central Sukhumvit - Superior Room - Close To Nana BTS,215328104,Nutcha,Vadhana,13.73467,100.56777,Private room,10000,1,0,,0.0,21,364,0,True,False,0.9972602739726028,9.210440366976517
44256902.0,Deluxe Room - Central Sukhumvit - Free Wifi - Gym Nana BTS,215328104,Nutcha,Vadhana,13.73671,100.56936,Private room,10000,1,0,,0.0,21,364,0,True,False,0.9972602739726028,9.210440366976517
44256934.0,Deluxe Room - With Breakfast - Free Wifi - Gym Nana BTS,215328104,Nutcha,Vadhana,13.73654,100.56808,Private room,10000,1,0,,0.0,21,364,0,True,False,0.9972602739726028,9.210440366976517
44256967.0,Deluxe Terrace - With Breakfast - Boulevard Hotel Bangkok,215328104,Nutcha,Vadhana,13.73608,100.56942,Private room,10000,1,0,,0.0,21,364,0,True,False,0.9972602739726028,9.210440366976517
44256980.0,BTS Nana Deluxe Corner Room - Shopping - Nightlife - Central,215328104,Nutcha,Vadhana,13.73655,100.5695,Private room,10000,1,0,,0.0,21,364,0,True,False,0.9972602739726028,9.210440366976517
44257001.0,BTS Nana Deluxe Corner Room - With Breakfast - Boulevard Hotel Bangkok,215328104,Nutcha,Vadhana,13.7363,100.56797,Private room,10000,1,0,,0.0,21,365,0,True,False,1.0,9.210440366976517
44257020.0,Junior Suite - With Breakfast - 5 Min To Nana BTS,215328104,Nutcha,Vadhana,13.73473,100.56791,Private room,10000,1,0,,0.0,21,365,0,True,False,1.0,9.210440366976517
44690320.0,Superior Nearby Pratunam Just 5 Miniutes Walk,361895166,Nuttapong,Ratchathewi,13.75404,100.5376,Private room,100000,1,0,,0.0,1,365,0,True,False,1.0,11.51293546492023
44718574.0,Rent IDEO Mix Sukhumvit ​103 next to BTS Udomsuk,195379641,Alex,Bang Na,13.68172,100.60924,Entire home/apt,10500,30,0,,0.0,1,180,0,True,False,0.4931506849315068,9.259225769705994
45994890.0,One Bedroom Executive @ Oakwood Suites Bangkok,342783799,Apicha,Khlong Toei,13.72906,100.56955,Private room,10029,1,2,2022-09-02,0.09,9,361,1,True,False,0.989041095890411,9.21333588095598
45995184.0,Two Bedroom Executive @ Oakwood Suites Bangkok,342783799,Apicha,Khlong Toei,13.72777,100.56915,Private room,16729,1,0,,0.0,9,58,0,True,False,0.1589041095890411,9.72495879398087
46129903.0,ThongLor Luxury Apartment on Sukhumvit 55,32466688,Laaong,Vadhana,13.73207,100.58322,Entire home/apt,9500,2,1,2022-08-15,0.22,6,1,1,True,False,0.0027397260273972603,9.15915233520675
45193831.0,Lily's Home 粒粒的民宿 Suthisan地铁口 带花园停车位,347302995,Sophia,Din Daeng,13.78849,100.56854,Entire home/apt,7643,1,12,2022-12-11,0.87,39,359,11,True,False,0.9835616438356164,8.941676305360163
46843127.0,Luxury high-ceiling loft style condo,83848518,Supavich,Huai Khwang,13.75345,100.56523,Entire home/apt,65000,90,0,,0.0,1,365,0,True,True,1.0,11.082157933374816
46472115.0,Reflection of the life of locals,149900593,Theatre Residence,Bangkok Noi,13.75459,100.48529,Private room,7504,1,0,,0.0,4,362,0,True,False,0.9917808219178083,8.923324744067562
46472432.0,The simply riverside way of life...,149900593,Theatre Residence,Bangkok Noi,13.7532,100.4872,Private room,7504,1,0,,0.0,4,362,0,True,False,0.9917808219178083,8.923324744067562
46650501.0,Ariva Hyde11 Sukhumvit,338752975,Thanidar,Vadhana,13.74593,100.55567,Private room,10000,30,1,2021-09-18,0.06,2,365,0,True,False,1.0,9.210440366976517
47244782.0,❤️Silom❤️BTS450m*Siam15min❤️StreetFood❤️7-11,243654968,Viia,Bang Rak,13.72581,100.53048,Entire home/apt,9134,1,22,2022-12-13,1.64,6,217,21,True,False,0.5945205479452055,9.119868468812108
47325477.0,Kallaya Garden House - (Entire),276418453,G Living,Bang Na,13.66672,100.62017,Entire home/apt,8214,1,5,2022-07-23,0.23,32,173,3,True,False,0.473972602739726,9.01371703047137
47483838.0,2 Storey Penthouse with Roof-Top Pool in Thonglor,222000961,Ning,Vadhana,13.73665,100.58291,Entire home/apt,18000,2,15,2022-11-27,0.64,6,277,10,True,False,0.7589041095890411,9.798182590890704
48926544.0,Easy suite with shower toilet,72420017,Surapong,Bang Khen,13.85036,100.64538,Private room,20000,1,1,2021-03-31,0.05,3,364,0,True,False,0.9972602739726028,9.90353755128617
48175935.0,2 Bedrooms Family Suite with Breakfast,64263937,Tower Club At Lebua,Bang Rak,13.721205,100.517212,Private room,12536,1,0,,0.0,11,273,0,True,False,0.7479452054794521,9.436439551116026
48176191.0,3 Bedrooms River View with Breakfast,64263937,Tower Club At Lebua,Bang Rak,13.721612,100.517059,Private room,16987,1,0,,0.0,11,269,0,True,False,0.736986301369863,9.740262491433162
47713209.0,Walkable to Paragon - humble abode vacation home,13425822,Sunisa,Pathum Wan,13.7489,100.52897,Entire home/apt,23450,1,33,2022-12-19,1.55,1,139,30,True,False,0.38082191780821917,10.06266841688844
47821837.0,Penthouse Suites @ Terminal 21,37749512,LuxurySuitesAsia,Khlong Toei,13.73518,100.55895,Entire home/apt,9193,1,0,,0.0,14,285,0,True,False,0.7808219178082192,9.126306376366173
48495108.0,Villa Jahn (Riverfront Bangkok),391069620,Villa Jahn,Bangkok Noi,13.754807,100.486458,Entire home/apt,8429,7,1,2022-10-26,0.47,1,286,1,True,False,0.7835616438356164,9.039552050995901
48723288.0,Spacious apartment 1 BR 40 sqm Suk 71 - Pridi 45,181453003,Cedric,Vadhana,13.73594,100.5971,Entire home/apt,11128,1,2,2022-02-04,0.12,9,365,1,True,False,1.0,9.317309592973425
49582912.0,8 Bedroom 22 Persons Townhouse in Center,123144618,Jingli,Ratchathewi,13.751754,100.546158,Entire home/apt,10414,1,15,2022-11-27,0.89,5,350,14,True,False,0.958904109589041,9.251002353695073
49720812.0,6 Bedroom Luxury Villa in the heart of Bangkok,401002012,Julie,Yan Nawa,13.7143,100.55312,Entire home/apt,50000,1,0,,0.0,1,177,0,True,False,0.4849315068493151,10.819798284210286
49957878.0,The best view in Bangkok with largest park & shop,62211407,May,Chatuchak,13.80487,100.556,Entire home/apt,120000,25,0,,0.0,2,358,0,True,False,0.9808219178082191,11.695255355062795
50532164.0,Monthly! 7F100m2~!2BR Sukhumvit#Terminal 21#3Beds,4385665,Yefeng,Khlong Toei,13.7369,100.55898,Entire home/apt,7830,1,44,2022-12-15,2.43,24,63,37,True,False,0.1726027397260274,8.965845494750937
50743099.0,คอนโดสุขุมวิท 26 0854458550ราคาเช่า20000 บาทต่อเดือน,54742946,Bas,Khlong Toei,13.72462,100.57002,Private room,20000,1,0,,0.0,1,365,0,True,False,1.0,9.90353755128617
50755727.0,คอนโดใหม่ วิวสวยใกล้ bts ห้าแยกลาดพร้าว และ Mrt,124996229,Trirat,Chatuchak,13.81159,100.55907,Entire home/apt,20000,365,0,,0.0,2,362,0,True,True,0.9917808219178083,9.90353755128617
